reason,xml_file,source_corpus,wav_file,start,end,start_sample,end_sample,audio_total_samples,error
zero_length_segment,S_Q_is_it_sunny_today_02_TS.xml,sentence-level-word,S_Q_is_it_sunny_today_02_TS.wav,3.0,7.0,48000,112000,26649,
zero_length_segment,S_Q_is_it_sunny_today_02_TS.xml,sentence-level-word,S_Q_is_it_sunny_today_02_TS.wav,7.0,16.0,112000,256000,26649,
zero_length_segment,S_Q_is_it_sunny_today_02_TS.xml,sentence-level-word,S_Q_is_it_sunny_today_02_TS.wav,16.0,22.0,256000,352000,26649,
zero_length_segment,S_Q_what_did_the_boys_eat_01_spkrTS.xml,sentence-level-word,S_Q_what_did_the_boys_eat_01_spkrTS.wav,13.0,24.0,208000,384000,31744,
zero_length_segment,S_Q_what_did_the_boys_eat_01_spkrTS.xml,sentence-level-word,S_Q_what_did_the_boys_eat_01_spkrTS.wav,10.0,13.0,160000,208000,31744,
zero_length_segment,S_Q_what_did_the_boys_eat_01_spkrTS.xml,sentence-level-word,S_Q_what_did_the_boys_eat_01_spkrTS.wav,4.0,10.0,64000,160000,31744,
zero_length_segment,S_Q_what_happened_02_spkrTS.xml,sentence-level-word,S_Q_what_happened_02_spkrTS.wav,5.0,7.0,80000,112000,14561,
zero_length_segment,S_Q_what_happened_02_spkrTS.xml,sentence-level-word,S_Q_what_happened_02_spkrTS.wav,7.0,12.0,112000,192000,14561,
zero_length_segment,S_Q_what_happened_02_spkrTS.xml,sentence-level-word,S_Q_what_happened_02_spkrTS.wav,1.0,5.0,16000,80000,14561,
zero_length_segment,S_Q_where_did_Claudia_eat_02_spkrTS.xml,sentence-level-word,S_Q_where_did_Claudia_eat_02_spkrTS.wav,5.0,8.0,80000,128000,37061,
zero_length_segment,S_Q_where_did_Claudia_eat_02_spkrTS.xml,sentence-level-word,S_Q_where_did_Claudia_eat_02_spkrTS.wav,8.0,14.0,128000,224000,37061,
zero_length_segment,S_Q_where_did_Claudia_eat_02_spkrTS.xml,sentence-level-word,S_Q_where_did_Claudia_eat_02_spkrTS.wav,14.0,21.0,224000,336000,37061,
zero_length_segment,S_Q_who_killed_who_01_spkrTS.xml,sentence-level-word,S_Q_who_killed_who_01_spkrTS.wav,23.0,27.0,368000,432000,26336,
zero_length_segment,S_Q_who_killed_who_01_spkrTS.xml,sentence-level-word,S_Q_who_killed_who_01_spkrTS.wav,15.0,23.0,240000,368000,26336,
zero_length_segment,S_Q_who_killed_who_01_spkrTS.xml,sentence-level-word,S_Q_who_killed_who_01_spkrTS.wav,13.0,15.0,208000,240000,26336,
zero_length_segment,S_Q_who_killed_who_01_spkrTS.xml,sentence-level-word,S_Q_who_killed_who_01_spkrTS.wav,7.0,13.0,112000,208000,26336,
zero_length_segment,S_Q_who_killed_who_02_spkrTS.xml,sentence-level-word,S_Q_who_killed_who_02_spkrTS.wav,23.0,27.0,368000,432000,30831,
zero_length_segment,S_Q_who_killed_who_02_spkrTS.xml,sentence-level-word,S_Q_who_killed_who_02_spkrTS.wav,14.0,17.0,224000,272000,30831,
zero_length_segment,S_Q_who_killed_who_02_spkrTS.xml,sentence-level-word,S_Q_who_killed_who_02_spkrTS.wav,6.0,14.0,96000,224000,30831,
zero_length_segment,S_Q_who_killed_who_02_spkrTS.xml,sentence-level-word,S_Q_who_killed_who_02_spkrTS.wav,17.0,23.0,272000,368000,30831,
zero_length_segment,S_Q_who_read_a_book_02_spkrJS.xml,sentence-level-word,S_Q_who_read_a_book_02_spkrJS.wav,15.0,17.0,240000,272000,36637,
zero_length_segment,S_Q_who_read_a_book_02_spkrJS.xml,sentence-level-word,S_Q_who_read_a_book_02_spkrJS.wav,6.0,15.0,96000,240000,36637,
zero_length_segment,S_Q_who_read_a_book_02_spkrJS.xml,sentence-level-word,S_Q_who_read_a_book_02_spkrJS.wav,17.0,26.0,272000,416000,36637,
zero_length_segment,S_STV_there_is_nothing_01_02_03_TS.xml,sentence-level-word,S_STV_there_is_nothing_01_02_03_TS.wav,10.0,16.0,160000,256000,68028,
zero_length_segment,S_STV_there_is_nothing_01_02_03_TS.xml,sentence-level-word,S_STV_there_is_nothing_01_02_03_TS.wav,7.0,10.0,112000,160000,68028,
zero_length_segment,S_TEMP_2nd_sg_inf_arrive_early_01_02_03_spkrTS.xml,sentence-level-word,S_TEMP_2nd_sg_inf_arrive_early_01_02_03_spkrTS.wav,10.0,17.0,160000,272000,65993,
zero_length_segment,S_TEMP_2nd_sg_inf_arrive_early_01_02_03_spkrTS.xml,sentence-level-word,S_TEMP_2nd_sg_inf_arrive_early_01_02_03_spkrTS.wav,7.0,10.0,112000,160000,65993,
zero_length_segment,S_TEMP_SML_arrive_1st_pl_01_02_03_spkrTS.xml,sentence-level-word,S_TEMP_SML_arrive_1st_pl_01_02_03_spkrTS.wav,9.0,13.0,144000,208000,67390,
zero_length_segment,S_TEMP_leave_1st_sg_now_01_02_spkrTS.xml,sentence-level-word,S_TEMP_leave_1st_sg_now_01_02_spkrTS.wav,15.0,20.0,240000,320000,87653,
zero_length_segment,S_TEMP_leave_1st_sg_now_01_02_spkrTS.xml,sentence-level-word,S_TEMP_leave_1st_sg_now_01_02_spkrTS.wav,9.0,15.0,144000,240000,87653,
zero_length_segment,S_be-unhappy_worried_1s_01_02_TS.xml,sentence-level-word,S_be-unhappy_worried_1s_01_02_TS.wav,14.0,40.0,224000,640000,66038,
zero_length_segment,S_be-unhappy_worried_1s_01_02_TS.xml,sentence-level-word,S_be-unhappy_worried_1s_01_02_TS.wav,31.0,41.0,496000,656000,66038,
zero_length_segment,S_be-unhappy_worried_1s_01_02_TS.xml,sentence-level-word,S_be-unhappy_worried_1s_01_02_TS.wav,20.0,31.0,320000,496000,66038,
zero_length_segment,S_boil_3pl_form_f_the_meat_01_02_TS.xml,sentence-level-word,S_boil_3pl_form_f_the_meat_01_02_TS.wav,6.0,9.0,96000,144000,48199,
zero_length_segment,S_boil_3pl_form_f_the_meat_01_02_TS.xml,sentence-level-word,S_boil_3pl_form_f_the_meat_01_02_TS.wav,9.0,16.0,144000,256000,48199,
zero_length_segment,S_chop_1s_yams_today_01_02_JS.xml,sentence-level-word,S_chop_1s_yams_today_01_02_JS.wav,15.0,43.0,240000,688000,63241,
zero_length_segment,S_chop_1s_yams_today_01_02_JS.xml,sentence-level-word,S_chop_1s_yams_today_01_02_JS.wav,8.0,15.0,128000,240000,63241,
zero_length_segment,S_chop_1s_yams_today_01_02_JS.xml,sentence-level-word,S_chop_1s_yams_today_01_02_JS.wav,21.0,28.0,336000,448000,63241,
zero_length_segment,S_chop_1s_yams_today_01_02_JS.xml,sentence-level-word,S_chop_1s_yams_today_01_02_JS.wav,28.0,35.0,448000,560000,63241,
zero_length_segment,S_chop_1s_yams_today_01_02_JS.xml,sentence-level-word,S_chop_1s_yams_today_01_02_JS.wav,35.0,44.0,560000,704000,63241,
zero_length_segment,S_chop_1st_sg_Fut_yams_01_spkrJS.xml,sentence-level-word,S_chop_1st_sg_Fut_yams_01_spkrJS.wav,11.0,20.0,176000,320000,20620,
zero_length_segment,S_chop_1st_sg_Fut_yams_01_spkrJS.xml,sentence-level-word,S_chop_1st_sg_Fut_yams_01_spkrJS.wav,4.0,11.0,64000,176000,20620,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,16.0,19.0,256000,304000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,19.0,71.0,304000,1136000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,37.0,40.0,592000,640000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,22.0,25.0,352000,400000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,28.0,37.0,448000,592000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,40.0,72.0,640000,1152000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,25.0,28.0,400000,448000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,46.0,49.0,736000,784000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,58.0,61.0,928000,976000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,43.0,46.0,688000,736000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,49.0,58.0,784000,928000,128438,
zero_length_segment,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.xml,sentence-level-word,S_climb_CMPL_the_little_kid_LOC_on_the_rock_01_02_03_TS.wav,61.0,73.0,976000,1168000,128438,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,24.0,106.0,384000,1696000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,16.0,24.0,256000,384000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,13.0,16.0,208000,256000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,34.0,41.0,544000,656000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,50.0,60.0,800000,960000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,41.0,47.0,656000,752000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,47.0,50.0,752000,800000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,60.0,107.0,960000,1712000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,70.0,76.0,1120000,1216000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,76.0,82.0,1216000,1312000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,85.0,93.0,1360000,1488000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,82.0,85.0,1312000,1360000,176160,
zero_length_segment,S_cockroach_beLOC_under_the_table_01_02_03_TS.xml,sentence-level-word,S_cockroach_beLOC_under_the_table_01_02_03_TS.wav,93.0,108.0,1488000,1728000,176160,
zero_length_segment,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.xml,sentence-level-word,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.wav,24.0,28.0,384000,448000,135590,
zero_length_segment,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.xml,sentence-level-word,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.wav,15.0,21.0,240000,336000,135590,
zero_length_segment,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.xml,sentence-level-word,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.wav,21.0,24.0,336000,384000,135590,
zero_length_segment,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.xml,sentence-level-word,S_cross-3sinf_the_river_tomorrow_01_02_03_TS.wav,13.0,15.0,208000,240000,135590,
zero_length_segment,S_cross-3sinf_the_river_yesterday_01_02_03_TS.xml,sentence-level-word,S_cross-3sinf_the_river_yesterday_01_02_03_TS.wav,12.0,18.0,192000,288000,139948,
zero_length_segment,S_cross-3sinf_the_river_yesterday_01_02_03_TS.xml,sentence-level-word,S_cross-3sinf_the_river_yesterday_01_02_03_TS.wav,21.0,32.0,336000,512000,139948,
zero_length_segment,S_cross-3sinf_the_river_yesterday_01_02_03_TS.xml,sentence-level-word,S_cross-3sinf_the_river_yesterday_01_02_03_TS.wav,9.0,12.0,144000,192000,139948,
zero_length_segment,S_cross-3sinf_the_river_yesterday_01_02_03_TS.xml,sentence-level-word,S_cross-3sinf_the_river_yesterday_01_02_03_TS.wav,18.0,21.0,288000,336000,139948,
zero_length_segment,S_cross_3s_inf_the_river_everyday_01_02_TS.xml,sentence-level-word,S_cross_3s_inf_the_river_everyday_01_02_TS.wav,16.0,19.0,256000,304000,82403,
zero_length_segment,S_cross_3s_inf_the_river_everyday_01_02_TS.xml,sentence-level-word,S_cross_3s_inf_the_river_everyday_01_02_TS.wav,7.0,10.0,112000,160000,82403,
zero_length_segment,S_cross_3s_inf_the_river_everyday_01_02_TS.xml,sentence-level-word,S_cross_3s_inf_the_river_everyday_01_02_TS.wav,10.0,16.0,160000,256000,82403,
zero_length_segment,S_cross_3s_inf_the_river_everyday_01_02_TS.xml,sentence-level-word,S_cross_3s_inf_the_river_everyday_01_02_TS.wav,19.0,30.0,304000,480000,82403,
zero_length_segment,S_eat_1s_FUT_beans_tomorrow_01_02_03_TS.xml,sentence-level-word,S_eat_1s_FUT_beans_tomorrow_01_02_03_TS.wav,18.0,22.0,288000,352000,96859,
zero_length_segment,S_eat_1s_FUT_beans_tomorrow_01_02_03_TS.xml,sentence-level-word,S_eat_1s_FUT_beans_tomorrow_01_02_03_TS.wav,11.0,18.0,176000,288000,96859,
zero_length_segment,S_eat_1s_tortillas_COMPL_01_JS.xml,sentence-level-word,S_eat_1s_tortillas_COMPL_01_JS.wav,7.0,11.0,112000,176000,26023,
zero_length_segment,S_eat_1s_tortillas_IMP_01_02_JS.xml,sentence-level-word,S_eat_1s_tortillas_IMP_01_02_JS.wav,11.0,15.0,176000,240000,58753,
zero_length_segment,S_eat_1st_sg_FUT_NEG_breakfast_ADV_sunday_02_spkrTS.xml,sentence-level-word,S_eat_1st_sg_FUT_NEG_breakfast_ADV_sunday_02_spkrTS.wav,12.0,15.0,192000,240000,25676,
zero_length_segment,S_eat_1st_sg_FUT_NEG_breakfast_ADV_sunday_02_spkrTS.xml,sentence-level-word,S_eat_1st_sg_FUT_NEG_breakfast_ADV_sunday_02_spkrTS.wav,15.0,26.0,240000,416000,25676,
zero_length_segment,S_eat_1st_sg_FUT_NEG_breakfast_ADV_sunday_02_spkrTS.xml,sentence-level-word,S_eat_1st_sg_FUT_NEG_breakfast_ADV_sunday_02_spkrTS.wav,4.0,12.0,64000,192000,25676,
zero_length_segment,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.xml,sentence-level-word,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.wav,15.0,21.0,240000,336000,36679,
zero_length_segment,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.xml,sentence-level-word,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.wav,21.0,34.0,336000,544000,36679,
zero_length_segment,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.xml,sentence-level-word,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.wav,13.0,15.0,208000,240000,36679,
zero_length_segment,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.xml,sentence-level-word,S_eat_3s_inf_IMP_when_the_phone_rang_01_TS.wav,10.0,13.0,160000,208000,36679,
zero_length_segment,S_eat_3s_inf_salt_02_JS.xml,sentence-level-word,S_eat_3s_inf_salt_02_JS.wav,6.0,10.0,96000,160000,18124,
zero_length_segment,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.xml,sentence-level-word,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.wav,23.0,31.0,368000,496000,133190,
zero_length_segment,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.xml,sentence-level-word,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.wav,16.0,23.0,256000,368000,133190,
zero_length_segment,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.xml,sentence-level-word,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.wav,13.0,16.0,208000,256000,133190,
zero_length_segment,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.xml,sentence-level-word,S_eat_CMPL_1s_this_tortilla_not_that_one_01_02_03_TS.wav,10.0,13.0,160000,208000,133190,
zero_length_segment,S_eat_breakfast_1pl_excl_everyday_01_02_03_TS.xml,sentence-level-word,S_eat_breakfast_1pl_excl_everyday_01_02_03_TS.wav,13.0,21.0,208000,336000,94097,
zero_length_segment,S_eat_breakfast_1pl_excl_everyday_01_02_03_TS.xml,sentence-level-word,S_eat_breakfast_1pl_excl_everyday_01_02_03_TS.wav,10.0,13.0,160000,208000,94097,
zero_length_segment,S_eat_breakfast_1pl_incl_everyday_01_02_TS.xml,sentence-level-word,S_eat_breakfast_1pl_incl_everyday_01_02_TS.wav,13.0,21.0,208000,336000,66779,
zero_length_segment,S_eat_breakfast_1pl_incl_everyday_01_02_TS.xml,sentence-level-word,S_eat_breakfast_1pl_incl_everyday_01_02_TS.wav,10.0,13.0,160000,208000,66779,
zero_length_segment,S_eat_breakfast_1s_everyday_01_02_TS.xml,sentence-level-word,S_eat_breakfast_1s_everyday_01_02_TS.wav,11.0,18.0,176000,288000,52746,
zero_length_segment,S_eat_breakfast_1s_everyday_01_02_TS.xml,sentence-level-word,S_eat_breakfast_1s_everyday_01_02_TS.wav,9.0,11.0,144000,176000,52746,
zero_length_segment,S_eat_breakfast_2s_form_everyday_TS_01_02.xml,sentence-level-word,S_eat_breakfast_2s_form_everyday_TS_01_02.wav,12.0,21.0,192000,336000,71174,
zero_length_segment,S_eat_breakfast_2s_form_everyday_TS_01_02.xml,sentence-level-word,S_eat_breakfast_2s_form_everyday_TS_01_02.wav,9.0,12.0,144000,192000,71174,
zero_length_segment,S_eat_breakfast_2s_inf_everyday_TS_01_02.xml,sentence-level-word,S_eat_breakfast_2s_inf_everyday_TS_01_02.wav,10.0,18.0,160000,288000,67583,
zero_length_segment,S_eat_breakfast_3pl_f_all_everyday_01_TS.xml,sentence-level-word,S_eat_breakfast_3pl_f_all_everyday_01_TS.wav,22.0,31.0,352000,496000,28856,
zero_length_segment,S_eat_breakfast_3pl_f_all_everyday_01_TS.xml,sentence-level-word,S_eat_breakfast_3pl_f_all_everyday_01_TS.wav,7.0,14.0,112000,224000,28856,
zero_length_segment,S_eat_breakfast_3pl_f_all_everyday_01_TS.xml,sentence-level-word,S_eat_breakfast_3pl_f_all_everyday_01_TS.wav,14.0,22.0,224000,352000,28856,
zero_length_segment,S_eat_breakfast_3pl_inf_everyday_01_TS.xml,sentence-level-word,S_eat_breakfast_3pl_inf_everyday_01_TS.wav,11.0,19.0,176000,304000,31420,
zero_length_segment,S_eat_breakfast_3pl_inf_everyday_01_TS.xml,sentence-level-word,S_eat_breakfast_3pl_inf_everyday_01_TS.wav,8.0,11.0,128000,176000,31420,
zero_length_segment,S_eat_breakfast_3s_inf_everyday_TS_01_02.xml,sentence-level-word,S_eat_breakfast_3s_inf_everyday_TS_01_02.wav,10.0,18.0,160000,288000,45140,
zero_length_segment,S_everyone_went_3rd_pl_form_home_01_02_03_spkrTS.xml,sentence-level-word,S_everyone_went_3rd_pl_form_home_01_02_03_spkrTS.wav,11.0,28.0,176000,448000,85797,
zero_length_segment,S_everyone_went_3rd_pl_form_home_01_02_03_spkrTS.xml,sentence-level-word,S_everyone_went_3rd_pl_form_home_01_02_03_spkrTS.wav,8.0,11.0,128000,176000,85797,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,16.0,19.0,256000,304000,71244,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,13.0,16.0,208000,256000,71244,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,7.0,13.0,112000,208000,71244,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,19.0,48.0,304000,768000,71244,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,24.0,30.0,384000,480000,71244,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,30.0,36.0,480000,576000,71244,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,41.0,49.0,656000,784000,71244,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,36.0,39.0,576000,624000,71244,
zero_length_segment,S_fish_swim_PRES_in_water_01_02_TS.xml,sentence-level-word,S_fish_swim_PRES_in_water_01_02_TS.wav,39.0,41.0,624000,656000,71244,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,21.0,105.0,336000,1680000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,19.0,21.0,304000,336000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,31.0,36.0,496000,576000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,38.0,47.0,608000,752000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,50.0,106.0,800000,1696000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,47.0,50.0,752000,800000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,28.0,31.0,448000,496000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,36.0,38.0,576000,608000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,72.0,81.0,1152000,1296000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,81.0,83.0,1296000,1328000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,62.0,68.0,992000,1088000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,68.0,72.0,1088000,1152000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,83.0,107.0,1328000,1712000,206464,
zero_length_segment,S_fly_beLOC_table_01_02_03_TS.xml,sentence-level-word,S_fly_beLOC_table_01_02_03_TS.wav,59.0,62.0,944000,992000,206464,
zero_length_segment,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.xml,sentence-level-word,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.wav,16.0,19.0,256000,304000,92635,
zero_length_segment,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.xml,sentence-level-word,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.wav,6.0,10.0,96000,160000,92635,
zero_length_segment,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.xml,sentence-level-word,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.wav,10.0,16.0,160000,256000,92635,
zero_length_segment,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.xml,sentence-level-word,S_friend_1st_sg_LOC_outside_01_02_03_spkrTS.wav,19.0,23.0,304000,368000,92635,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,13.0,19.0,208000,304000,77974,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,11.0,13.0,176000,208000,77974,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,7.0,11.0,112000,176000,77974,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,19.0,49.0,304000,784000,77974,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,22.0,29.0,352000,464000,77974,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,33.0,36.0,528000,576000,77974,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,41.0,50.0,656000,800000,77974,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,29.0,33.0,464000,528000,77974,
zero_length_segment,S_frog_LOC_bottom_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_bottom_of_the_basket_01_02_TS.wav,36.0,41.0,576000,656000,77974,
zero_length_segment,S_frog_LOC_middle_of_the_basket_01_02_TS.xml,sentence-level-word,S_frog_LOC_middle_of_the_basket_01_02_TS.wav,20.0,49.0,320000,784000,50327,
